"Parent ID","Child ID","Date of Last Change","Date of Issue","Issue Version"
"E0035815","N0075391","02/11/2009","25/05/2010","386"
"E0035815","N0075392","02/11/2009","25/05/2010","386"
"E0035815","N0078065","02/11/2009","25/05/2010","386"
"E0035815","N0078138","02/11/2009","25/05/2010","386"
"E0054059","E0035933","22/09/2003","25/05/2010","386"
"E0054059","E0035981","22/09/2003","25/05/2010","386"
"E0054059","E0036055","22/09/2003","25/05/2010","386"
"E0054059","E0036128","22/09/2003","25/05/2010","386"
"E0054059","E0036135","22/09/2003","25/05/2010","386"
"E0054059","E0036139","22/09/2003","25/05/2010","386"
"E0054033","E0036146","22/09/2003","25/05/2010","386"
"E0054059","E0036153","22/09/2003","25/05/2010","386"
"E0054030","E0036167","22/09/2003","25/05/2010","386"
"E0054033","E0036208","22/09/2003","25/05/2010","386"
"E0054030","E0036213","22/09/2003","25/05/2010","386"
"E0054059","N0075398","22/09/2003","25/05/2010","386"
"E0054070","N0075405","22/09/2003","25/05/2010","386"
"E0054059","N0075439","22/09/2003","25/05/2010","386"
"E0054059","N0075440","22/09/2003","25/05/2010","386"
"E0036616","E0036617","22/09/2003","25/05/2010","386"
"E0054160","E0054180","22/09/2003","25/05/2010","386"
"E0054160","E0054181","22/09/2003","25/05/2010","386"
"E0054904","E0036653","30/07/2009","25/05/2010","386"
"E0054904","E0036654","30/07/2009","25/05/2010","386"
"E0054904","E0036655","30/07/2009","25/05/2010","386"
"E0054904","E0036657","30/07/2009","25/05/2010","386"
"E0054904","E0036658","30/07/2009","25/05/2010","386"
"E0054904","E0036660","30/07/2009","25/05/2010","386"
"E0054904","E0036662","30/07/2009","25/05/2010","386"
"E0054904","E0036663","30/07/2009","25/05/2010","386"
"E0054904","E0036666","30/07/2009","25/05/2010","386"
"E0054904","E0036669","30/07/2009","25/05/2010","386"
"E0054904","E0036670","30/07/2009","25/05/2010","386"
"E0054904","E0036671","30/07/2009","25/05/2010","386"
"E0054904","E0036672","30/07/2009","25/05/2010","386"
"E0054904","E0036673","30/07/2009","25/05/2010","386"
"E0052972","E0036674","06/06/2008","25/05/2010","386"
"E0054904","E0036676","30/07/2009","25/05/2010","386"
"E0054904","E0036678","30/07/2009","25/05/2010","386"
"E0052977","E0036679","25/11/2008","25/05/2010","386"
"E0054904","E0036683","30/07/2009","25/05/2010","386"
"E0052977","E0036684","25/11/2008","25/05/2010","386"
"E0054904","E0036687","30/07/2009","25/05/2010","386"
"E0054904","E0036690","30/07/2009","25/05/2010","386"
"E0054904","E0036692","30/07/2009","25/05/2010","386"
"E0052977","E0049052","25/11/2008","25/05/2010","386"
"E0052972","E0049283","06/06/2008","25/05/2010","386"
"E0054904","E0052962","30/07/2009","25/05/2010","386"
"E0054904","E0052963","30/07/2009","25/05/2010","386"
"E0054904","E0052964","30/07/2009","25/05/2010","386"
"E0054904","E0052965","30/07/2009","25/05/2010","386"
"E0054904","E0052967","30/07/2009","25/05/2010","386"
"E0054904","E0052968","30/07/2009","25/05/2010","386"
"E0054904","E0052969","30/07/2009","25/05/2010","386"
"E0054904","E0052970","30/07/2009","25/05/2010","386"
"E0054904","E0052971","30/07/2009","25/05/2010","386"
"E0054904","E0052972","30/07/2009","25/05/2010","386"
"E0054904","E0052974","30/07/2009","25/05/2010","386"
"E0054904","E0052975","30/07/2009","25/05/2010","386"
"E0054904","E0052977","30/07/2009","25/05/2010","386"
"E0054904","E0052978","30/07/2009","25/05/2010","386"
"E0054904","E0052979","30/07/2009","25/05/2010","386"
"E0054904","E0052980","30/07/2009","25/05/2010","386"
"E0054904","E0052981","30/07/2009","25/05/2010","386"
"E0054904","E0052983","30/07/2009","25/05/2010","386"
"E0054904","E0052984","30/07/2009","25/05/2010","386"
"E0054904","N0076119","30/07/2009","25/05/2010","386"
"E0054904","N0076120","30/07/2009","25/05/2010","386"
"E0054904","N0076121","30/07/2009","25/05/2010","386"
"E0054904","N0076122","30/07/2009","25/05/2010","386"
"E0054904","N0076123","30/07/2009","25/05/2010","386"
"E0054904","N0076124","30/07/2009","25/05/2010","386"
"E0054904","N0076125","30/07/2009","25/05/2010","386"
"E0054904","N0076126","30/07/2009","25/05/2010","386"
"E0036662","N0076127","25/11/2008","25/05/2010","386"
"E0054904","N0076128","30/07/2009","25/05/2010","386"
"E0054904","N0076129","30/07/2009","25/05/2010","386"
"E0054904","N0076130","30/07/2009","25/05/2010","386"
"E0054904","N0076131","30/07/2009","25/05/2010","386"
"E0054904","N0076132","30/07/2009","25/05/2010","386"
"E0054904","N0076133","30/07/2009","25/05/2010","386"
"E0054904","N0076134","30/07/2009","25/05/2010","386"
"E0054904","N0076137","30/07/2009","25/05/2010","386"
"E0052977","N0076138","25/11/2008","25/05/2010","386"
"E0054904","N0076140","30/07/2009","25/05/2010","386"
"E0054904","N0076141","30/07/2009","25/05/2010","386"
"E0054904","N0078475","30/07/2009","25/05/2010","386"
"E0054904","N0078627","30/07/2009","25/05/2010","386"
"E0054904","N0078628","30/07/2009","25/05/2010","386"
"E0054904","N0078629","30/07/2009","25/05/2010","386"
"E0054904","N0078630","30/07/2009","25/05/2010","386"
"E0054904","N0078631","30/07/2009","25/05/2010","386"
"E0054904","N0078632","30/07/2009","25/05/2010","386"
"E0054904","N0078633","30/07/2009","25/05/2010","386"
"E0054904","N0078634","30/07/2009","25/05/2010","386"
"E0054198","E0036724","22/09/2003","25/05/2010","386"
"E0054198","E0036741","22/09/2003","25/05/2010","386"
"E0054222","E0036794","22/09/2003","25/05/2010","386"
"E0054915","E0036806","08/02/2007","25/05/2010","386"
"E0054915","E0036807","08/02/2007","25/05/2010","386"
"E0054915","E0036808","08/02/2007","25/05/2010","386"
"E0054915","E0036809","08/02/2007","25/05/2010","386"
"E0054915","E0036811","08/02/2007","25/05/2010","386"
"E0054915","E0036812","08/02/2007","25/05/2010","386"
"E0054915","E0036813","08/02/2007","25/05/2010","386"
"E0054915","E0036816","08/02/2007","25/05/2010","386"
"E0054915","E0036820","08/02/2007","25/05/2010","386"
"E0054915","E0036821","08/02/2007","25/05/2010","386"
"E0054915","E0036822","08/02/2007","25/05/2010","386"
"E0054915","E0036824","08/02/2007","25/05/2010","386"
"E0054915","E0036827","08/02/2007","25/05/2010","386"
"E0054915","E0036828","08/02/2007","25/05/2010","386"
"E0054915","E0036829","08/02/2007","25/05/2010","386"
"E0054915","E0036830","08/02/2007","25/05/2010","386"
"E0054915","E0036831","08/02/2007","25/05/2010","386"
"E0054915","E0036833","08/02/2007","25/05/2010","386"
"E0054915","E0036834","08/02/2007","25/05/2010","386"
"E0054915","E0036836","08/02/2007","25/05/2010","386"
"E0054915","E0036837","08/02/2007","25/05/2010","386"
"E0054915","E0036840","08/02/2007","25/05/2010","386"
"E0054915","N0065009","08/02/2007","25/05/2010","386"
"E0054915","N0065026","08/02/2007","25/05/2010","386"
"E0054915","N0065027","08/02/2007","25/05/2010","386"
"E0054915","N0065029","08/02/2007","25/05/2010","386"
"E0054915","N0065030","08/02/2007","25/05/2010","386"
"E0054915","N0065033","08/02/2007","25/05/2010","386"
"E0054915","N0073290","08/02/2007","25/05/2010","386"
"E0054915","N0073291","08/02/2007","25/05/2010","386"
"E0054915","N0075259","08/02/2007","25/05/2010","386"
"E0036880","E0036869","26/09/2008","25/05/2010","386"
"E0036880","E0037062","26/09/2008","25/05/2010","386"
"E0036880","E0037106","26/09/2008","25/05/2010","386"
"E0036880","E0037142","26/09/2008","25/05/2010","386"
"E0036870","N0071675","02/12/2002","25/05/2010","386"
"E0036880","N0071677","26/09/2008","25/05/2010","386"
"E0054232","E0037241","22/09/2003","25/05/2010","386"
"E0054232","E0037250","22/09/2003","25/05/2010","386"
"E0054232","E0037297","22/09/2003","25/05/2010","386"
"E0054239","E0037303","22/09/2003","25/05/2010","386"
"E0054232","E0037304","22/09/2003","25/05/2010","386"
"E0054232","E0037312","22/09/2003","25/05/2010","386"
"E0054239","E0037313","22/09/2003","25/05/2010","386"
"E0054229","E0037319","22/09/2003","25/05/2010","386"
"E0054232","E0037331","22/09/2003","25/05/2010","386"
"E0054229","E0037344","22/09/2003","25/05/2010","386"
"E0054239","E0037363","22/09/2003","25/05/2010","386"
"E0054229","E0037397","22/09/2003","25/05/2010","386"
"E0054232","E0037417","22/09/2003","25/05/2010","386"
"E0054232","E0054252","22/09/2003","25/05/2010","386"
"E0054232","E0054255","22/09/2003","25/05/2010","386"
"E0054232","N0071207","22/09/2003","25/05/2010","386"
"E0054265","E0037501","22/09/2003","25/05/2010","386"
"E0054317","E0037527","22/09/2003","25/05/2010","386"
"E0054265","E0037592","22/09/2003","25/05/2010","386"
"E0054317","E0037684","22/09/2003","25/05/2010","386"
"E0054265","E0037688","22/09/2003","25/05/2010","386"
"E0054317","E0037745","22/09/2003","25/05/2010","386"
"E0037860","E0037805","13/09/2002","25/05/2010","386"
"E0037841","E0037806","05/08/2003","25/05/2010","386"
"E0037819","E0037807","05/08/2003","25/05/2010","386"
"E0037838","E0037808","05/08/2003","25/05/2010","386"
"E0037860","E0037809","13/09/2002","25/05/2010","386"
"E0037841","E0037810","05/08/2003","25/05/2010","386"
"E0037841","E0037812","05/08/2003","25/05/2010","386"
"E0053152","E0037813","05/08/2003","25/05/2010","386"
"E0037841","E0037814","05/08/2003","25/05/2010","386"
"E0037837","E0037815","05/08/2003","25/05/2010","386"
"E0037860","E0037817","13/09/2002","25/05/2010","386"
"E0053151","E0037818","05/08/2003","25/05/2010","386"
"E0037860","E0037819","13/09/2002","25/05/2010","386"
"E0037835","E0037821","05/08/2003","25/05/2010","386"
"E0037860","E0037822","13/09/2002","25/05/2010","386"
"E0037841","E0037823","05/08/2003","25/05/2010","386"
"E0053153","E0037824","05/08/2003","25/05/2010","386"
"E0037860","E0037826","13/09/2002","25/05/2010","386"
"E0053151","E0037827","05/08/2003","25/05/2010","386"
"E0037860","E0037828","13/09/2002","25/05/2010","386"
"E0037860","E0037829","13/09/2002","25/05/2010","386"
"E0037819","E0037830","05/08/2003","25/05/2010","386"
"E0037860","E0037832","13/09/2002","25/05/2010","386"
"E0053151","E0037833","05/08/2003","25/05/2010","386"
"E0037860","E0037834","13/09/2002","25/05/2010","386"
"E0037841","E0037835","05/08/2003","25/05/2010","386"
"E0037835","E0037836","05/08/2003","25/05/2010","386"
"E0037841","E0037837","05/08/2003","25/05/2010","386"
"E0037841","E0037838","05/08/2003","25/05/2010","386"
"E0053151","E0037839","05/08/2003","25/05/2010","386"
"E0037841","E0037840","05/08/2003","25/05/2010","386"
"E0037841","E0037842","05/08/2003","25/05/2010","386"
"E0037860","E0037844","13/09/2002","25/05/2010","386"
"E0037841","E0037845","05/08/2003","25/05/2010","386"
"E0037841","E0037847","05/08/2003","25/05/2010","386"
"E0037837","E0037849","05/08/2003","25/05/2010","386"
"E0037860","E0037850","13/09/2002","25/05/2010","386"
"E0037860","E0037851","13/09/2002","25/05/2010","386"
"E0037805","E0037853","05/08/2003","25/05/2010","386"
"E0037860","E0037854","13/09/2002","25/05/2010","386"
"E0037860","E0037856","13/09/2002","25/05/2010","386"
"E0037841","E0037857","05/08/2003","25/05/2010","386"
"E0037841","E0037858","05/08/2003","25/05/2010","386"
"E0037841","E0053151","05/08/2003","25/05/2010","386"
"E0037860","E0053152","13/09/2002","25/05/2010","386"
"E0037841","E0053153","05/08/2003","25/05/2010","386"
"E0037835","N0065324","05/08/2003","25/05/2010","386"
"E0037841","N0065325","05/08/2003","25/05/2010","386"
"E0037841","N0065326","05/08/2003","25/05/2010","386"
"E0037841","N0065327","05/08/2003","25/05/2010","386"
"E0037841","N0065328","05/08/2003","25/05/2010","386"
"E0037841","N0065329","05/08/2003","25/05/2010","386"
"E0037841","N0065330","05/08/2003","25/05/2010","386"
"E0037841","N0065331","05/08/2003","25/05/2010","386"
"E0037841","N0065332","05/08/2003","25/05/2010","386"
"E0037841","N0065333","05/08/2003","25/05/2010","386"
"E0037841","N0065334","05/08/2003","25/05/2010","386"
"E0037841","N0070316","05/08/2003","25/05/2010","386"
"E0054977","E0037866","01/05/2003","25/05/2010","386"
"E0054977","E0037869","01/05/2003","25/05/2010","386"
"E0054977","E0037879","01/05/2003","25/05/2010","386"
"E0054977","E0037882","01/05/2003","25/05/2010","386"
"E0054977","E0037887","01/05/2003","25/05/2010","386"
"E0054977","E0037890","01/05/2003","25/05/2010","386"
"E0054977","E0037895","01/05/2003","25/05/2010","386"
"E0054977","E0037896","01/05/2003","25/05/2010","386"
"E0054977","N0070310","01/05/2003","25/05/2010","386"
"E0054977","N0070311","01/05/2003","25/05/2010","386"
"E0054977","N0073090","01/05/2003","25/05/2010","386"
"E0054977","N0073108","01/05/2003","25/05/2010","386"
"E0053343","E0037906","02/11/2006","25/05/2010","386"
"E0053343","E0037910","02/11/2006","25/05/2010","386"
"E0054981","E0037916","03/01/2008","25/05/2010","386"
"E0053280","E0037926","02/11/2006","25/05/2010","386"
"E0053280","E0037927","02/11/2006","25/05/2010","386"
"E0054981","E0037930","03/01/2008","25/05/2010","386"
"E0054981","E0037950","03/01/2008","25/05/2010","386"
"E0054981","E0037981","03/01/2008","25/05/2010","386"
"E0053280","E0038011","02/11/2006","25/05/2010","386"
"E0054981","E0038090","03/01/2008","25/05/2010","386"
"E0054978","E0038103","02/11/2006","25/05/2010","386"
"E0053343","E0038147","02/11/2006","25/05/2010","386"
"E0054981","E0038160","03/01/2008","25/05/2010","386"
"E0053408","E0038809","28/02/2008","25/05/2010","386"
"E0038957","E0038814","28/02/2008","25/05/2010","386"
"E0053423","E0038815","28/02/2008","25/05/2010","386"
"E0053405","E0038819","28/02/2008","25/05/2010","386"
"E0038923","E0038821","28/02/2008","25/05/2010","386"
"E0053415","E0038825","28/02/2008","25/05/2010","386"
"E0038957","E0038827","28/02/2008","25/05/2010","386"
"E0053405","E0038828","28/02/2008","25/05/2010","386"
"E0053423","E0038831","28/02/2008","25/05/2010","386"
"E0053426","E0038833","28/02/2008","25/05/2010","386"
"E0038923","E0038841","28/02/2008","25/05/2010","386"
"E0053421","E0038842","28/02/2008","25/05/2010","386"
"E0053405","E0038843","28/02/2008","25/05/2010","386"
"E0053403","E0038845","28/02/2008","25/05/2010","386"
"E0053408","E0038848","28/02/2008","25/05/2010","386"
"E0038923","E0038854","28/02/2008","25/05/2010","386"
"E0053401","E0038855","28/02/2008","25/05/2010","386"
"E0038837","E0038859","28/02/2008","25/05/2010","386"
"E0053406","E0038861","12/08/2008","25/05/2010","386"
"E0038957","E0038863","28/02/2008","25/05/2010","386"
"E0038923","E0038864","28/02/2008","25/05/2010","386"
"E0053424","E0038865","28/02/2008","25/05/2010","386"
"E0053401","E0038867","28/02/2008","25/05/2010","386"
"E0053408","E0038870","28/02/2008","25/05/2010","386"
"E0038923","E0038877","28/02/2008","25/05/2010","386"
"E0038957","E0038881","28/02/2008","25/05/2010","386"
"E0038923","E0038887","28/02/2008","25/05/2010","386"
"E0038837","E0038888","28/02/2008","25/05/2010","386"
"E0038923","E0038889","28/02/2008","25/05/2010","386"
"E0053405","E0038891","28/02/2008","25/05/2010","386"
"E0053401","E0038895","28/02/2008","25/05/2010","386"
"E0038923","E0038900","28/02/2008","25/05/2010","386"
"E0053423","E0038905","28/02/2008","25/05/2010","386"
"E0053419","E0038906","28/02/2008","25/05/2010","386"
"E0053403","E0038909","28/02/2008","25/05/2010","386"
"E0053419","E0038910","28/02/2008","25/05/2010","386"
"E0053403","E0038915","28/02/2008","25/05/2010","386"
"E0053403","E0038917","28/02/2008","25/05/2010","386"
"E0038923","E0038918","28/02/2008","25/05/2010","386"
"E0038961","E0038920","28/02/2008","25/05/2010","386"
"E0053426","E0038929","28/02/2008","25/05/2010","386"
"E0053408","E0038930","28/02/2008","25/05/2010","386"
"E0038957","E0038931","28/02/2008","25/05/2010","386"
"E0038861","E0038932","28/02/2008","25/05/2010","386"
"E0038923","E0038936","28/02/2008","25/05/2010","386"
"E0038923","E0038938","28/02/2008","25/05/2010","386"
"E0038961","E0038942","28/02/2008","25/05/2010","386"
"E0053408","E0038944","28/02/2008","25/05/2010","386"
"E0038957","E0038947","28/02/2008","25/05/2010","386"
"E0038923","E0038963","28/02/2008","25/05/2010","386"
"E0053415","E0038965","28/02/2008","25/05/2010","386"
"E0053405","E0038968","28/02/2008","25/05/2010","386"
"E0053423","E0038971","28/02/2008","25/05/2010","386"
"E0038923","E0038972","28/02/2008","25/05/2010","386"
"E0053423","E0038973","28/02/2008","25/05/2010","386"
"E0038957","E0038979","28/02/2008","25/05/2010","386"
"E0053426","E0038982","28/02/2008","25/05/2010","386"
"E0053403","E0038984","28/02/2008","25/05/2010","386"
"E0038861","E0038995","28/02/2008","25/05/2010","386"
"E0053419","E0038999","28/02/2008","25/05/2010","386"
"E0053420","E0039003","28/02/2008","25/05/2010","386"
"E0053424","E0039004","28/02/2008","25/05/2010","386"
"E0053424","E0039005","28/02/2008","25/05/2010","386"
"E0053420","E0039006","28/02/2008","25/05/2010","386"
"E0053402","E0039007","28/02/2008","25/05/2010","386"
"E0053408","E0053422","28/02/2008","25/05/2010","386"
"E0053423","E0053425","28/02/2008","25/05/2010","386"
"E0053401","N0065241","28/02/2008","25/05/2010","386"
"E0038837","N0065243","28/02/2008","25/05/2010","386"
"E0053401","N0065244","28/02/2008","25/05/2010","386"
"E0053417","N0065246","12/08/2008","25/05/2010","386"
"E0053415","N0065247","28/02/2008","25/05/2010","386"
"E0053419","N0065248","28/02/2008","25/05/2010","386"
"E0053419","N0065249","28/02/2008","25/05/2010","386"
"E0038957","N0065252","28/02/2008","25/05/2010","386"
"E0038957","N0065253","28/02/2008","25/05/2010","386"
"E0055009","E0039009","09/11/2009","25/05/2010","386"
"E0055009","E0039010","09/11/2009","25/05/2010","386"
"E0055009","E0039011","09/11/2009","25/05/2010","386"
"E0055009","E0039015","09/11/2009","25/05/2010","386"
"E0055009","E0039017","09/11/2009","25/05/2010","386"
"E0055009","E0039018","09/11/2009","25/05/2010","386"
"E0055009","E0039019","09/11/2009","25/05/2010","386"
"E0055009","E0039021","09/11/2009","25/05/2010","386"
"E0055009","E0039025","09/11/2009","25/05/2010","386"
"E0055009","E0039028","09/11/2009","25/05/2010","386"
"E0055009","E0039030","09/11/2009","25/05/2010","386"
"E0055009","E0039031","09/11/2009","25/05/2010","386"
"E0055009","E0039032","09/11/2009","25/05/2010","386"
"E0055009","N0078325","09/11/2009","25/05/2010","386"
"E0055009","N0078326","09/11/2009","25/05/2010","386"
"E0055009","N0078327","09/11/2009","25/05/2010","386"
"E0055009","N0078335","09/11/2009","25/05/2010","386"
"E0055009","N0078337","09/11/2009","25/05/2010","386"
