"Exchange Point ID","Tiploc Code","CRS Code","Station Name","Easting","Northing","Date of Issue","Issue Version","NaPTAN","Group ID"
"R0002383","TRWBRDG","TRO","Trowbridge Rail Station",385160,157880,"25/05/2010","386","9100TRWBRDG","G197"
"R0002384","TRURO","TRU","Truro Rail Station",181667,44924,"25/05/2010","386","9100TRURO","G481"
"R0002385","TULLOCH","TUL","Tulloch Rail Station",235510,780240,"25/05/2010","386","9100TULLOCH",
"R0002386","TULSEH","TUH","Tulse Hill Rail Station",531800,172900,"25/05/2010","386","9100TULSEH",
"R0002387","TUNWELL","TBW","Tunbridge Wells Rail Station",558428,139207,"25/05/2010","386","9100TUNWELL","G482"
"R0002388","TURKYST","TUR","Turkey Street Rail Station",535130,198900,"25/05/2010","386","9100TURKYST",
"R0002389","TUTBURY","TUT","Tutbury & Hatton Rail Station",421500,329700,"25/05/2010","386","9100TUTBURY",
"R0002390","TWCKNHM","TWI","Twickenham Rail Station",516200,173700,"25/05/2010","386","9100TWCKNHM",
"R0002391","TWYFORD","TWY","Twyford Rail Station",479042,175787,"25/05/2010","386","9100TWYFORD",
"R0002392","TYCROES","TYC","Ty Croes Rail Station",234882,372360,"25/05/2010","386","9100TYCROES",
"R0002393","TYGLAS","TGS","Ty Glas Rail Station",317080,180970,"25/05/2010","386","9100TYGLAS",
"R0002394","TYGWYN","TYG","Tygwyn Rail Station",260260,334950,"25/05/2010","386","9100TYGWYN",
"R0002396","TYNDRML","TYL","Tyndrum Lower Rail Station",232700,730100,"25/05/2010","386","9100TYNDRML","G29"
"R0002397","TYSL","TYS","Tyseley Rail Station",411030,284030,"25/05/2010","386","9100TYSL",
"R0002398","TYWYN","TYW","Tywyn Rail Station",258260,300700,"25/05/2010","386","9100TYWYN",
"R0002399","UCKFILD","UCK","Uckfield Rail Station",547300,120898,"25/05/2010","386","9100UCKFILD","G483"
"R0002400","UDNGSTN","UDD","Uddingston Rail Station",269370,660890,"25/05/2010","386","9100UDNGSTN",
"R0002402","ULCEBY","ULC","Ulceby Rail Station",512410,414950,"25/05/2010","386","9100ULCEBY",
"R0002404","ULESKLF","ULL","Ulleskelf Rail Station",451803,439995,"25/05/2010","386","9100ULESKLF",
"R0002405","ULVRSTN","ULV","Ulverston Rail Station",328460,477870,"25/05/2010","386","9100ULVRSTN","G484"
"R0002406","UMBRLGH","UMB","Umberleigh Rail Station",260950,123800,"25/05/2010","386","9100UMBRLGH",
"R0002407","UNVRSYB","UNI","University Rail Station",404400,283700,"25/05/2010","386","9100UNVRSYB",
"R0002408","UPHALL","UHA","Uphall Rail Station",306220,670570,"25/05/2010","386","9100UPHALL",
"R0002409","UPHOLND","UPL","Upholland Rail Station",350950,403780,"25/05/2010","386","9100UPHOLND",
"R0002410","UPMNSTR","UPM","Upminster Rail Station",556200,186900,"25/05/2010","386","9100UPMNSTR",
"R0002412","UHALIFD","UPH","Upper Halliford Rail Station",509219,169395,"25/05/2010","386","9100UHALIFD",
"R0002413","UPRHLWY","UHL","Upper Holloway Rail Station",529780,186630,"25/05/2010","386","9100UPRHLWY",
"R0002414","TYNDRMU","UTY","Upper Tyndrum Rail Station",233390,730220,"25/05/2010","386","9100TYNDRMU","G29"
"R0002415","UWRLNGH","UWL","Upper Warlingham Rail Station",534068,158353,"25/05/2010","386","9100UWRLNGH",
"R0002416","UPTON","UPT","Upton Rail Station",327990,388286,"25/05/2010","386","9100UPTON",
"R0002417","UPWEY","UPW","Upwey Rail Station",367140,83280,"25/05/2010","386","9100UPWEY",
"R0002418","URMSTON","URM","Urmston Rail Station",376600,394670,"25/05/2010","386","9100URMSTON",
"R0002419","UTOXETR","UTT","Uttoxeter Rail Station",409700,333300,"25/05/2010","386","9100UTOXETR",
"R0002420","VALLEY","VAL","Valley Rail Station",229200,379100,"25/05/2010","386","9100VALLEY",
"R0002421","VAUXHLM","VXH","Vauxhall Rail Station",530430,178030,"25/05/2010","386","9100VAUXHLM",
"R0002423","VRGNWTR","VIR","Virginia Water Rail Station",500111,167972,"25/05/2010","386","9100VRGNWTR",
"R0002424","WADDON","WDO","Waddon Rail Station",531155,164830,"25/05/2010","386","9100WADDON",
"R0002425","WADHRST","WAD","Wadhurst Rail Station",562150,133004,"25/05/2010","386","9100WADHRST",
"R0002426","WAINFLT","WFL","Wainfleet Rail Station",549700,358770,"25/05/2010","386","9100WAINFLT",
"R0002427","WKFLDKG","WKK","Wakefield Kirkgate Rail Station",433900,420400,"25/05/2010","386","9100WKFLDKG","G30"
"R0002428","WKFLDWG","WKF","Wakefield Westgate Rail Station",432765,420699,"25/05/2010","386","9100WKFLDWG","G30"
"R0002429","WALKDEN","WKD","Walkden Rail Station",373820,402640,"25/05/2010","386","9100WALKDEN",
"R0002430","WALAGRD","WLG","Wallasey Grove Road Rail Station",329020,392890,"25/05/2010","386","9100WALAGRD",
"R0002431","WALASYV","WLV","Wallasey Village Rail Station",329050,392320,"25/05/2010","386","9100WALASYV",
"R0002432","WALNGTN","WLT","Wallington Rail Station",528843,163991,"25/05/2010","386","9100WALNGTN",
"R0002433","WALLYFD","WAF","Wallyford Rail Station",336700,672380,"25/05/2010","386","9100WALLYFD",
"R0002434","WALMER","WAM","Walmer Rail Station",636410,150340,"25/05/2010","386","9100WALMER","G485"
"R0002435","WALSALL","WSL","Walsall Rail Station",401130,298510,"25/05/2010","386","9100WALSALL","G486"
"R0002436","WDEN","WDN","Walsden Rail Station",393200,422200,"25/05/2010","386","9100WDEN",
"R0002437","WALHAMX","WLC","Waltham Cross Rail Station",536521,200321,"25/05/2010","386","9100WALHAMX",
"R0002438","WLTWCEN","WHC","Walthamstow Central Rail Station",537295,188975,"25/05/2010","386","9100WLTWCEN",
"R0002439","WLTHQRD","WMW","Walthamstow Queens Road Rail Station",537020,188810,"25/05/2010","386","9100WLTHQRD",
"R0002440","WALTONM","WAO","Walton (Merseyside) Rail Station",335970,395930,"25/05/2010","386","9100WALTONM",
"R0002441","WONNAZE","WON","Walton-on-the-Naze Rail Station",625186,221448,"25/05/2010","386","9100WONNAZE","G487"
"R0002442","WONT","WAL","Walton-on-Thames Rail Station",510447,164956,"25/05/2010","386","9100WONT",
"R0002443","WANBRO","WAN","Wanborough Rail Station",493100,150326,"25/05/2010","386","9100WANBRO",
"R0002444","WANDCMN","WSW","Wandsworth Common Rail Station",527730,173510,"25/05/2010","386","9100WANDCMN",
"R0002445","WNDSWRD","WWR","Wandsworth Road Rail Station",529390,176226,"25/05/2010","386","9100WNDSWRD",
"R0002446","WDWTOWN","WNT","Wandsworth Town Rail Station",525970,175120,"25/05/2010","386","9100WDWTOWN",
"R0002447","WNSTDPK","WNP","Wanstead Park Rail Station",540580,185590,"25/05/2010","386","9100WNSTDPK",
"R0002448","WRBLNGT","WBL","Warblington Rail Station",472800,106500,"25/05/2010","386","9100WRBLNGT",
"R0002449","WARE","WAR","Ware Rail Station",535998,213984,"25/05/2010","386","9100WARE",
"R0002450","WARHAM","WRM","Wareham Rail Station",391956,88144,"25/05/2010","386","9100WARHAM","G488"
"R0002451","WARGRAV","WGV","Wargrave Rail Station",478085,178289,"25/05/2010","386","9100WARGRAV",
"R0002452","WRMNSTR","WMN","Warminster Rail Station",387750,145300,"25/05/2010","386","9100WRMNSTR","G489"
"R0002453","WARNHAM","WNH","Warnham Rail Station",517083,133948,"25/05/2010","386","9100WARNHAM",
"R0002454","WRGTNBQ","WBQ","Warrington Bank Quay Rail Station",360033,387854,"25/05/2010","386","9100WRGTNBQ","G31"
"R0002455","WRGT","WAC","Warrington Central Rail Station",360700,388500,"25/05/2010","386","9100WRGT","G31"
"R0002456","WARWICK","WRW","Warwick Rail Station",428620,265460,"25/05/2010","386","9100WARWICK","G130"
"R0002457","WTRORTN","WTO","Water Orton Rail Station",417530,291220,"25/05/2010","386","9100WTRORTN",
"R0002458","WATBECH","WBC","Waterbeach Rail Station",550060,264970,"25/05/2010","386","9100WATBECH",
"R0002459","WTRNGBY","WTR","Wateringbury Rail Station",569160,152850,"25/05/2010","386","9100WTRNGBY",
"R0002460","WLOO","WLO","Waterloo (Merseyside) Rail Station",332030,398070,"25/05/2010","386","9100WLOO",
"R0002461","WATFDHS","WFH","Watford High Street Rail Station",511359,196098,"25/05/2010","386","9100WATFDHS",
"R0002462","WATFDJ","WFJ","Watford Junction Rail Station",511040,197343,"25/05/2010","386","9100WATFDJ",
"R0002463","WATFDN","WFN","Watford North Rail Station",511426,198664,"25/05/2010","386","9100WATFDN",
"R0002465","WATLGTN","WTG","Watlington Rail Station",561240,311050,"25/05/2010","386","9100WATLGTN",
"R0002466","WATONAS","WAS","Watton-at-Stone Rail Station",529590,219200,"25/05/2010","386","9100WATONAS",
"R0002467","WAUNGRN","WNG","Waun-gron Park Rail Station",314720,177300,"25/05/2010","386","9100WAUNGRN",
"R0002468","WEDGWD","WED","Wedgwood Rail Station",388620,339310,"25/05/2010","386","9100WEDGWD",
"R0002469","WEELEY","WEE","Weeley Rail Station",614657,221756,"25/05/2010","386","9100WEELEY",
"R0002470","WEETON","WET","Weeton Rail Station",427600,447530,"25/05/2010","386","9100WEETON",
"R0002471","WELHAMG","WMG","Welham Green Rail Station",523653,205697,"25/05/2010","386","9100WELHAMG",
"R0002472","WELLING","WLI","Welling Rail Station",546100,176080,"25/05/2010","386","9100WELLING",
"R0002473","WLNGBRO","WEL","Wellingborough Rail Station",490330,268120,"25/05/2010","386","9100WLNGBRO","G490"
"R0002474","WELNGTN","WLN","Wellington (Shropshire) Rail Station",365150,311640,"25/05/2010","386","9100WELNGTN",
"R0002475","WELSHPL","WLP","Welshpool Rail Station",322995,307251,"25/05/2010","386","9100WELSHPL","G491"
"R0002476","WLWYNGC","WGC","Welwyn Garden City Rail Station",523933,212903,"25/05/2010","386","9100WLWYNGC","G492"
"R0002477","WLWYNN","WLW","Welwyn North Rail Station",524697,215420,"25/05/2010","386","9100WLWYNN",
"R0002478","WEMM","WEM","Wem Rail Station",351700,329000,"25/05/2010","386","9100WEMM",
"R0002479","WMBY","WMB","Wembley Central Rail Station",518210,185090,"25/05/2010","386","9100WMBY",
"R0002480","WEMBLSM","WCX","Wembley Stadium Rail Station",518930,185370,"25/05/2010","386","9100WEMBLSM",
"R0002481","WEMYSSB","WMS","Wemyss Bay Rail Station",219360,668550,"25/05/2010","386","9100WEMYSSB","G493"
"R0002482","WENDOVR","WND","Wendover Rail Station",486547,207750,"25/05/2010","386","9100WENDOVR",
"R0002483","WENNGTN","WNN","Wennington Rail Station",361740,469900,"25/05/2010","386","9100WENNGTN",
"R0002484","WALERTN","WSA","West Allerton Rail Station",339750,386190,"25/05/2010","386","9100WALERTN",
"R0002485","WBYFLET","WBY","West Byfleet Rail Station",504200,161075,"25/05/2010","386","9100WBYFLET",
"R0002486","WCALDER","WCL","West Calder Rail Station",302000,663400,"25/05/2010","386","9100WCALDER",
"R0002488","WCROYDN","WCY","West Croydon Rail Station",532150,166083,"25/05/2010","386","9100WCROYDN","G8"
"R0002489","WDRYTON","WDT","West Drayton Rail Station",506120,180120,"25/05/2010","386","9100WDRYTON",
"R0002490","WDULWCH","WDU","West Dulwich Rail Station",532780,173020,"25/05/2010","386","9100WDULWCH",
"R0002491","WEALING","WEA","West Ealing Rail Station",516690,180750,"25/05/2010","386","9100WEALING",
"R0002493","WHMDSTD","WHD","West Hampstead Rail Station",525520,184725,"25/05/2010","386","9100WHMDSTD","G32"
"R0002494","WHMPSTM","WHP","West Hampstead Thameslink Rail Station",525430,184850,"25/05/2010","386","9100WHMPSTM","G32"
"R0002495","WHORNDN","WHR","West Horndon Rail Station",562320,188048,"25/05/2010","386","9100WHORNDN",
"R0002496","WKILBRD","WKB","West Kilbride Rail Station",220870,648430,"25/05/2010","386","9100WKILBRD",
"R0002497","WKIRBY","WKI","West Kirby Rail Station",321340,386910,"25/05/2010","386","9100WKIRBY",
"R0002498","WMALING","WMA","West Malling Rail Station",568739,157543,"25/05/2010","386","9100WMALING",
"R0002499","WNORWOD","WNW","West Norwood Rail Station",531911,172016,"25/05/2010","386","9100WNORWOD",
"R0002500","WRUISLP","WRU","West Ruislip Rail Station",508370,186810,"25/05/2010","386","9100WRUISLP",
"R0002501","WRUNTON","WRN","West Runton Rail Station",618200,342500,"25/05/2010","386","9100WRUNTON","G494"
"R0002502","WSLE","WLD","West St Leonards Rail Station",578878,109033,"25/05/2010","386","9100WSLE",
"R0002503","WSUTTON","WSU","West Sutton Rail Station",525080,164540,"25/05/2010","386","9100WSUTTON",
"R0002504","WWICKHM","WWI","West Wickham Rail Station",538276,166565,"25/05/2010","386","9100WWICKHM",
"R0002505","WWRTHNG","WWO","West Worthing Rail Station",513300,103320,"25/05/2010","386","9100WWRTHNG","G495"
"R0002506","WSTBRYW","WSB","Westbury (Wilts) Rail Station",386200,152000,"25/05/2010","386","9100WSTBRYW",
"R0002507","WCLIFF","WCF","Westcliff-on-Sea Rail Station",586756,185481,"25/05/2010","386","9100WCLIFF","G496"
"R0002508","WCOMBEP","WCB","Westcombe Park Rail Station",540245,178070,"25/05/2010","386","9100WCOMBEP",
"R0002509","WENHNGR","WHA","Westenhanger Rail Station",612800,137230,"25/05/2010","386","9100WENHNGR",
"R0002510","WHAILES","WTA","Wester Hailes Rail Station",319820,669770,"25/05/2010","386","9100WHAILES",
"R0002511","WSTRFLD","WFI","Westerfield Rail Station",617025,247243,"25/05/2010","386","9100WSTRFLD",
"R0002512","WESTRTN","WES","Westerton Rail Station",254130,670430,"25/05/2010","386","9100WESTRTN",
"R0002513","WESGTOS","WGA","Westgate-on-Sea Rail Station",632400,170000,"25/05/2010","386","9100WESGTOS","G497"
"R0002514","WSTHOTN","WHG","Westhoughton Rail Station",365402,406688,"25/05/2010","386","9100WSTHOTN",
"R0002515","WMILTON","WNM","Weston Milton Rail Station",334465,161465,"25/05/2010","386","9100WMILTON",
"R0002516","WSMARE","WSM","Weston-super-Mare Rail Station",332420,161030,"25/05/2010","386","9100WSMARE","G198"
"R0002517","WETHERL","WRL","Wetheral Rail Station",346740,554660,"25/05/2010","386","9100WETHERL",
"R0002518","WEYBDGE","WYB","Weybridge Rail Station",507474,163651,"25/05/2010","386","9100WEYBDGE",
"R0002520","WEYMTH","WEY","Weymouth Rail Station",367960,79610,"25/05/2010","386","9100WEYMTH","G131"
"R0002522","WHALYBG","WBR","Whaley Bridge Rail Station",401120,381480,"25/05/2010","386","9100WHALYBG",
"R0002523","WHALLEY","WHE","Whalley Rail Station",372960,436520,"25/05/2010","386","9100WHALLEY",
"R0002524","WATSTND","WTS","Whatstandwell Rail Station",433300,354100,"25/05/2010","386","9100WATSTND",
"R0002525","WHIFLET","WFF","Whifflet Rail Station",273730,664120,"25/05/2010","386","9100WHIFLET",
"R0002526","WHIMPLE","WHM","Whimple Rail Station",304590,97368,"25/05/2010","386","9100WHIMPLE",
"R0002527","WHINH","WNL","Whinhill Rail Station",228540,675110,"25/05/2010","386","9100WHINH",
"R0002528","WHISTON","WHN","Whiston Rail Station",347160,391080,"25/05/2010","386","9100WHISTON",
"R0002529","WTBY","WTB","Whitby Rail Station",489800,510800,"25/05/2010","386","9100WTBY","G498"
"R0002530","WHCH","WHT","Whitchurch (Cardiff) Rail Station",315300,180900,"25/05/2010","386","9100WHCH",
"R0002531","WHTCHRH","WCH","Whitchurch (Hants) Rail Station",446300,148900,"25/05/2010","386","9100WHTCHRH",
"R0002532","WCHR","WTC","Whitchurch (Shrops) Rail Station",355000,341400,"25/05/2010","386","9100WCHR",
"R0002533","WHHRTLA","WHL","White Hart Lane Rail Station",533690,191340,"25/05/2010","386","9100WHHRTLA",
"R0002534","WNOTLEY","WNY","White Notley Rail Station",578934,218775,"25/05/2010","386","9100WNOTLEY",
"R0002535","WTCR","WCR","Whitecraigs Rail Station",255250,657640,"25/05/2010","386","9100WTCR",
"R0002536","WHITHVN","WTH","Whitehaven Rail Station",297460,518690,"25/05/2010","386","9100WHITHVN","G499"
"R0002538","WHLAND","WTL","Whitland Rail Station",219900,216500,"25/05/2010","386","9100WHLAND",
"R0002539","WHTBDGE","WBD","Whitley Bridge Rail Station",455670,422850,"25/05/2010","386","9100WHTBDGE",
"R0002540","WHLE","WTE","Whitlocks End Rail Station",410200,277100,"25/05/2010","386","9100WHLE",
"R0002541","WHSTBLE","WHI","Whitstable Rail Station",611286,166424,"25/05/2010","386","9100WHSTBLE","G500"
"R0002542","WHTLSEA","WLE","Whittlesea Rail Station",527690,296340,"25/05/2010","386","9100WHTLSEA",
"R0002543","WTLESFD","WLF","Whittlesford Parkway Rail Station",548420,247240,"25/05/2010","386","9100WTLESFD",
"R0002544","WHTTON","WTN","Whitton Rail Station",514220,173570,"25/05/2010","386","9100WHTTON",
"R0002545","WHWLL","WWL","Whitwell (Derbys) Rail Station",453480,376230,"25/05/2010","386","9100WHWLL",
"R0002546","WHYTELF","WHY","Whyteleafe Rail Station",533841,158508,"25/05/2010","386","9100WHYTELF",
"R0002547","WHYTLFS","WHS","Whyteleafe South Rail Station",534170,157804,"25/05/2010","386","9100WHYTLFS",
"R0002548","WICK","WCK","Wick Rail Station",336065,950885,"25/05/2010","386","9100WICK","G501"
"R0002549","WIKFORD","WIC","Wickford Rail Station",574512,193694,"25/05/2010","386","9100WIKFORD",
"R0002550","WCKHMMR","WCM","Wickham Market Rail Station",632605,255760,"25/05/2010","386","9100WCKHMMR",
"R0002551","WDRNGTN","WDD","Widdrington Rail Station",424500,594200,"25/05/2010","386","9100WDRNGTN",
"R0002552","WIDNES","WID","Widnes Rail Station",351300,387100,"25/05/2010","386","9100WIDNES","G502"
"R0002553","WDNYMNR","WMR","Widney Manor Rail Station",415450,277570,"25/05/2010","386","9100WDNYMNR",
"R0002554","WIGANNW","WGN","Wigan North Western Rail Station",358133,405411,"25/05/2010","386","9100WIGANNW","G33"
"R0002555","WIGANWL","WGW","Wigan Wallgate Rail Station",358140,405540,"25/05/2010","386","9100WIGANWL","G33"
"R0002556","WIGTON","WGT","Wigton Rail Station",325300,548900,"25/05/2010","386","9100WIGTON","G503"
"R0002557","WLDMILL","WMI","Wildmill Rail Station",290500,181400,"25/05/2010","386","9100WLDMILL",
"R0002558","WLSDJHL","WIJ","Willesden Junction Rail Station",521860,182970,"25/05/2010","386","9100WLSDJHL",
"R0002562","WMWD","WLM","Williamwood Rail Station",256520,658020,"25/05/2010","386","9100WMWD",
"R0002563","WLNTNON","WIL","Willington Rail Station",429500,328550,"25/05/2010","386","9100WLNTNON",
"R0002564","WILMCOT","WMC","Wilmcote Rail Station",416770,258280,"25/05/2010","386","9100WILMCOT",
"R0002565","WLMSL","WML","Wilmslow Rail Station",385023,381127,"25/05/2010","386","9100WLMSL",
"R0002566","WILNECT","WNE","Wilnecote (Staffs) Rail Station",421800,301500,"25/05/2010","386","9100WILNECT",
"R0002568","WDON","WIM","Wimbledon Rail Station",524811,170666,"25/05/2010","386","9100WDON",
"R0002569","WIMLCHS","WBO","Wimbledon Chase Rail Station",524310,169350,"25/05/2010","386","9100WIMLCHS",
"R0002570","WINCHLS","WSE","Winchelsea Rail Station",589974,118401,"25/05/2010","386","9100WINCHLS",
"R0002571","WNCHSTR","WIN","Winchester Rail Station",447765,129984,"25/05/2010","386","9100WNCHSTR","G132"
"R0002572","WNCFILD","WNF","Winchfield Rail Station",476324,154546,"25/05/2010","386","9100WNCFILD",
"R0002573","WNMHILL","WIH","Winchmore Hill Rail Station",531530,194500,"25/05/2010","386","9100WNMHILL",
"R0002574","WMER","WDM","Windermere Rail Station",341420,498610,"25/05/2010","386","9100WMER","G504"
"R0002575","WINDSEC","WNC","Windsor & Eton Central Rail Station",496590,176950,"25/05/2010","386","9100WINDSEC","G505"
"R0002576","WSORAER","WNR","Windsor & Eton Riverside Rail Station",496852,177220,"25/05/2010","386","9100WSORAER","G505"
"R0002577","WINERSH","WNS","Winnersh Rail Station",478177,170740,"25/05/2010","386","9100WINERSH",
"R0002578","WINETGL","WTI","Winnersh Triangle Rail Station",477160,171443,"25/05/2010","386","9100WINETGL",
"R0002579","WNSFD","WSF","Winsford Rail Station",367050,366050,"25/05/2010","386","9100WNSFD",
"R0002581","WISHAW","WSH","Wishaw Rail Station",279250,654870,"25/05/2010","386","9100WISHAW",
