"Exchange Point ID","National Express ID","Name","Long Name","Easting","Northing","Date of Issue","Issue Version","CoachClusterCode","Group ID"
"NX002765","98321","Oakington (Cambs)","Oakington (Cambs) - Guided Busway",541850,265074,"22/01/2013","1058","900098321",
"NX002766","98322","Histon (Cambs)","Histon and Impington (Cambs) - Guided Busway",544235,262530,"22/01/2013","1058","900098322",
"NX002767","98323","Chatham (Medway)","Chatham (Medway): Town Centre Bus Stop",575760,168130,"22/01/2013","1058","900098323",
"NX002768","98324","Gillingham (Kent)","Gillingham (Kent): Town Centre Bus Stop",577420,168450,"22/01/2013","1058","900098324",
"NX002769","98325","Rochester (Medway)","Rochester (Medway): Town Centre Bus Stop",574560,168380,"22/01/2013","1058","900098325",
"NX002772","98328","Witney","Witney: Market Square Bus Stop",435580,209610,"22/01/2013","1058","900098328",
"NX002773","98329","Burford","Burford: Oxford Road Lay by Bus Stop",425220,211600,"22/01/2013","1058","900098329",
"NX002774","98330","Andoversford","Andoversford: Cattle Market Bus Stop",402340,219790,"22/01/2013","1058","900098330",
"NX002776","98332","Nottingham","Nottingham Rail Station Coach Stop",457420,339180,"22/01/2013","1058","900098332","G104"
"NX002778","90468","Kirkcaldy","Kirkcaldy Bus Station",327864,691412,"22/01/2013","1058","900090468","G517"
"NX002779","65556","Bournemouth","Bournemouth: Pier Approach Coach Stop",408780,90770,"22/01/2013","1058","900065556","G48"
"NX002791","98344","Liverpool","Liverpool: Queen Square Coach Stop",334690,390550,"22/01/2013","1058","900098344","G20"
"NX002792","98345","Manchester","Manchester: Shudehill Interchange",384282,398731,"22/01/2013","1058","900098345","G21"
"NX002800","17053","Arle Court","Arle Court Roundabout Coach Stop",391294,221817,"22/01/2013","1058","900017053",
"NX002802","98354","Buckingham","Buckingham: High Street Coach Stop",469764,234173,"22/01/2013","1058","900098354",
"NX002804","98355","Wigmore, Medway","Wigmore (Medway): Wigmore Road",579811,163483,"22/01/2013","1058","900098355",
"NX002806","98357","Southampton","Southampton Airport Parkway: Megabusplus",444837,117004,"22/01/2013","1058","900098357",
"NX002807","57100","Twickenham Stadium","Twickenham Stadium coach stop",515355,174665,"22/01/2013","1058","900057100",
"NX002808","57800","Wembley Stadium","Wembley Stadium: Olympic Way coach stop",519515,185790,"22/01/2013","1058","900057800",
